timestamp,vx,vt,old_angle,old_distance,new_angle,new_distance
1650057639.4145517,0.34904982136489693,-0.07854346867495422,1.0159907042770149,0.33727155138207077,0.37824205919381637,0.27558820870110184
1650057639.515498,0.5610298498650398,0.11474176293384585,2.6427161856634642,0.6943032955630756,2.946658590374765,0.5929263100415352
1650057639.616634,0.9137227222030864,-0.09220320235755493,2.2421282101879005,0.6132284764715908,2.895485567190912,0.8188265729034419
1650057639.717606,0.9551624270226632,-0.16186784413881844,2.172779380085928,0.6080235831344132,2.8623274134686993,0.9000439355268329
1650057639.8186786,0.0999562110757924,-0.846220501637114,0.6297893547567861,1.1085145686018716,0.8178600052416508,0.4262430395243222
1650057639.9197602,-0.5799281767882534,-0.3776916363239095,0.5121366594822658,1.4516722236641082,0.2993090919083386,1.2714435409666838
1650057640.0209339,-0.5799281767882534,-0.3776916363239095,0.4753362241590132,1.6051485219440582,0.2880550505105009,1.4897996977498524
1650057640.111815,-0.790769751859287,-1.0920957079239269,0.4753362241590132,1.6051485219440582,0.2276060262408042,2.0032216787499215
1650057640.2128975,-0.380926517379956,0.11269280288145586,0.4136282899861265,1.8922298167609688,0.37967779496553333,1.3830739669026937
1650057640.3140569,-0.6022418639987946,0.6945974577602458,0.47103320529167675,1.7551573883226377,0.29684360185949754,1.5354002637755608
1650057640.4151056,-0.8816183355022054,0.2021640585024906,0.4596107615693318,1.895572646010435,0.26152349352117227,1.771242113644844
1650057640.5160615,-0.9337595025554093,0.03210037415411158,0.3889784607849784,2.2101972294490317,0.21374834968982379,2.1397740192083483
1650057640.6170528,-0.9337595025554093,0.03210037415411158,0.3687238321132794,2.437252179169278,0.20716823187910893,2.0184409014906146
1650057640.717943,-1.4251160025589629,0.2998311543330857,0.3687238321132794,2.437252179169278,0.14528919736378268,2.5962179219194623
1650057640.8189735,-1.1573517560324662,0.42550070421301195,0.2612286103025904,3.6665621214719133,0.1422367869730724,3.146055279777763
1650057640.9200583,-0.039618179333002,0.2827564872298347,0.5501447491610453,1.860752149600954,0.35801011829939094,1.2854495415674982
1650057641.0109718,0.06807951506073331,0.06215178825583323,0.7839411380379424,1.2951990588314548,0.7960305602215673,0.622273877292473
1650057641.112086,0.03369822150163389,0.03005141410172157,0.7732171925033885,1.2856378589948856,0.722374419321676,0.6046250450812134
1650057641.2131886,0.025501356812047266,0.02731946736520142,0.79323853364074,1.2446964289527578,0.740594267449089,0.5656381613141461
1650057641.3142064,0.020264471038144702,0.025270507312811316,0.7784248087563072,1.2354678432084956,0.7314375495142484,0.5552115335703188
1650057641.4151986,0.004781504402258862,0.003414933420650178,0.7743043325573106,1.2328487403982016,0.7122628318234687,0.5600688492342365
1650057641.5162997,-0.005692267145546264,-0.01707466710325089,0.7583805323456564,1.2791872964411635,0.6837557550482848,0.6012941374242374
1650057641.6172855,-0.052141167053203784,0.16596576424359863,0.7565299907495534,1.2731595384467445,0.6588394945118953,0.6149061013186249
1650057641.7182944,-0.14549434824016252,0.19055328487227988,0.7278052052946021,1.3146183726553684,0.4921813692830095,0.7515421107317443
1650057641.819297,-0.5366669464821019,0.09083722898929487,0.4756142090938253,1.9491925715600786,0.2741546611275203,1.3864129186472853
1650057641.9202695,-0.8028373582078452,0.14889109714034782,0.34057759650904834,2.774617321601051,0.22314556311617068,1.8705148738229433
1650057642.0111265,-1.1423241707682243,0.6659120170267845,0.3114565826890088,2.8545094738496957,0.16877046932978845,2.5848746933092164
1650057642.1121936,-1.4043961501491742,0.9780369316742108,0.3114565826890088,2.8545094738496957,0.13482684481034812,3.140050548740069
1650057642.2132785,-1.299658434671123,2.5502722785415526,0.24873237075051505,3.572822051057911,0.1262573602648583,3.1506086476116324
1650057642.314281,-1.4207898795283476,1.6664875092772866,0.09144338136812909,2.8962991951922565,-0.03976405081964183,2.622040843223412
1650057642.4152808,-1.3604518477855572,1.962220743505592,0.02248356891851123,2.8087133347398927,-0.2633151142848516,2.2219482076319816
1650057642.5163636,-1.6596374089554686,0.8079732473258321,-0.04999180042632936,2.313170736702502,-0.5171411887764966,1.978355723306379
1650057642.6174254,-1.8939311246661528,0.2882203807028753,-0.2662998979711412,2.133181582219247,-0.5713917420197362,2.3566999539271873
1650057642.7185328,-1.9542691564089434,-0.42686667758127234,-0.2662998979711412,2.133181582219247,-0.49783010825416457,2.7944199676623964
1650057642.8194792,-1.8365530718390466,-0.9589133045185695,-0.3116822698624052,2.8132495256196943,-0.589374761125432,2.4135597178279697
1650057642.9204595,-1.723618491671409,-0.6884505776030757,-0.1688286255847148,3.155663524783629,-0.4080094063028534,2.775198365203591
1650057643.01127,-1.6002101399559658,-0.5928324418248705,-0.18063220894506954,2.9954432035556042,-0.37486095617374454,2.619709433042771
1650057643.1122243,-1.5651457743394008,-0.6228838559265926,-0.1720035846466375,2.7877418689162523,-0.23316351861684184,3.049226938419844
1650057643.21324,-1.7076801436638793,0.36608086269369927,-0.06840300989028433,3.176872889947163,-0.14302628987084717,3.4568852386976694
1650057643.3141823,-1.587914842921586,-1.2580614721675252,0.009330432851717889,3.091333098547653,-0.10092068654968783,3.3595247717477665
1650057643.4151556,-1.6569051207256065,-1.2068374708577725,0.018751653005569555,2.8987810325805534,0.04427009914184557,3.9354946002053666
1650057643.5161147,-1.6621420064995092,-1.6186784413881838,0.018751653005569555,2.8987810325805534,0.17542601960681956,4.25451598124371
1650057643.6171815,-1.750713683284209,-0.9199830635231578,0.4188838892032231,4.1525466251917775,0.23840866201658847,4.741133518410105
1650057643.7182653,-1.7013048044608676,0.4193538240558417,1.0034454407204845,2.3280191246747965,0.271163563333347,4.899993696003364
1650057643.8192048,-1.6222961364806854,1.5797482003927725,0.9545253696165912,1.8778384180255294,0.21473627496386813,4.550710936004969
1650057643.9201674,-1.6049916443582248,1.8515769006765268,0.9986549026828909,1.5658382292895872,0.18519435773125478,4.177020346370359
1650057644.0111237,-1.5482966635885838,0.1024480026195051,0.7864145512659708,0.7218066121211132,-0.06542422154733005,3.582298933115595
1650057644.1122696,-1.5380505827266004,0.2165067788692216,0.5216053334867866,0.3302938152572811,-0.27561662964072864,3.2400225979830526
1650057644.2131178,-1.5537612400483083,-1.2307420048023239,-1.0703007809593619,0.34902540733654647,-0.2548678823237971,3.5340810281423423
1650057644.3141618,-1.6516682349517038,-0.9015424230516472,0.41554229582200164,0.5232735686468014,-0.12406793036463967,3.667809166884767
1650057644.4151602,-1.582905647833505,-0.8018263671686622,0.9106536723268618,1.1714795249490837,0.09640216070241248,3.8899043923288477
1650057644.5162208,-1.5544443121057738,-0.14820811045621796,0.9314965181873018,1.721003357095723,0.29325548182418576,3.5284339612478175
1650057644.617322,-1.5073123401406507,0.2868544073346149,0.6799151152662704,2.3336874262478204,0.2650371016128219,4.170249538668809
1650057644.718357,-1.5073123401406507,0.2868544073346149,0.7091493432974696,2.1753252205021916,0.26251183092329183,4.06126180406858
1650057644.8193047,-1.5842717919484364,0.6802547373935152,0.27338228440296697,1.5754430922779195,0.22899703027863633,3.6084130180246348
1650057644.9203598,-1.5920132752663791,0.7089401781269771,0.09162241410590903,1.9420525421259256,0.11668716177508597,3.9161359629368886
1650057645.0112345,-1.379122484022949,0.0648837349923535,0.006495675927024195,1.898570094077702,0.05086315175508702,3.5451779797605
1650057645.1121857,-1.296926146441261,-0.43711147784322263,0.006495675927024195,1.898570094077702,0.05394494951988014,3.123178116197427
